vertex,x,y,solution,residual
295,0.75458004640131671,0.37019333280766731,0.50485503017632338,-3.8669832812176252e-13
296,0.78148626782111086,0.33530316151133754,0.54372177347313655,-1.5966930899766538e-12
297,0.76293323361092635,0.29368874364409214,0.65217096815501108,-3.8160310624245686e-13
298,0.66403088381787001,0.3786264731253266,0.59997972036117864,5.7821973488327563e-12
299,0.63739640113986262,0.33721228151479876,0.77267961828326925,4.958645122043144e-12
300,0.69737206499775628,0.28370915158706583,0.79516663106404817,-5.7368550421006339e-14
301,0.65703372377137748,0.29885805578661306,0.84043840495710642,3.1078362647945026e-12
302,0.66484175056237282,0.25836848118821604,0.86552590804005025,3.3812813387591622e-12
303,0.70516527127228179,0.23123105655716603,0.79283944735586687,1.6125183656228628e-12
304,0.69529056448180482,0.17828881535886787,0.73561249464547218,1.1189080386839519e-12
305,0.70404933802465874,0.31891880036248416,0.72700726442614971,4.1216273663109558e-12
306,0.65566016177049935,0.1780941384848391,0.79309929955672887,4.0193827986742631e-12
307,0.74829489563403051,0.14621247822227823,0.56599761383428293,5.4250920562217155e-13
308,0.74535198837437777,0.19816859395260417,0.67939359231973817,4.1486718354610895e-13
309,0.77590781939257014,0.17383793840294462,0.57228939404866175,-9.7325044537246385e-13
310,0.78338231205598974,0.22088231205598971,0.61772269797742829,-7.0117515988428919e-13
311,0.83018456398072382,0.23231543601927618,0.50476291802435391,-1.4353592606709272e-12
312,0.83946101521053895,0.27443439064146835,0.47723404433189676,-3.405869978336031e-12
313,0.88495641762463007,0.30254358237536993,0.33343222119335081,-1.3714919739865506e-12
314,0.90466391596934326,0.34216391596934331,0.24639243371495123,-3.3591232104231476e-12
315,0.95149866536850636,0.36100133463149359,0.11839917563853466,-1.3102249010579051e-12
316,1,0.4375,1.2921916489403369e-10,3.190412817521576e-13
317,0.96561459788640924,0.40311459788640924,0.06077082741056998,-1.3357335235972881e-12
318,0.74815806110998773,0.68356701433467226,-0.64963847076552206,-2.0988591137141549e-15
319,0.82294498025468732,0.60741427927614777,-0.33092034541957666,-1.4712387280654282e-13
320,0.86670787010370076,0.64466621788249789,-0.32093279506677452,-9.0397765688836584e-13
321,0.79673585003313152,0.63479133796950349,-0.44584513573833057,-3.4920707740151283e-13
322,0.78725725307519501,0.58379866251183166,-0.31125273209377086,-1.3951112243292973e-13
323,0.82778879265133576,0.53525407042911344,-0.11314081882339624,-2.9559234984978796e-13
324,0.92261368709201075,0.63003278405678353,-0.17514897333561066,-6.0405651436375521e-13
325,0.86060256236807464,0.70089152306075786,-0.40348780880543467,5.5365400407521268e-13
326,0.84437161814250528,0.57260988284216385,-0.20774113377491532,-2.2224828351206364e-12
327,0.8722926099044519,0.53785672767774839,-0.095374088193477799,-2.2926854798333862e-12
328,0.87216569672496247,0.49719037341987177,0.007009762083503567,-2.6803595179135051e-12
329,0.88491807006510692,0.44554739771331642,0.11795589416127972,-9.7409795386366783e-13
330,1,0.5625,-1.0372486804322069e-10,2.2370056348064967e-13
331,1,0.6875,-3.0425353874526385e-10,9.9103949610003502e-15
332,0.89683100132890492,0.72872472648740383,-0.31536253834230094,7.8236067731206987e-13
333,0.91596825663492298,0.47262059076574353,0.042743297838258483,-3.0759159139809996e-12
334,0.96126779367488147,0.47623220632511853,0.019911616879524786,-9.7936542390464796e-13
335,0.83728440880199173,0.41821114089439598,0.2417487107386723,-2.6625272642940505e-12
336,0.90586889976700802,0.40663110023299193,0.16303939216006805,-4.3032870622089821e-12
337,0.93994867576886021,0.5717919108141456,-0.082780158061740702,-1.0604476344387211e-12
338,0.95764341852591661,0.52558158951168521,-0.021744136385615169,-1.3384286450299588e-12
339,0.95826066354485218,0.6628684289006187,-0.11136731016275249,-1.5678353002492018e-13
340,1,0.59375,-2.2149256412678364e-10,1.4491890638174245e-13
341,0.96013519081373322,0.60950054156945965,-0.078898579422998563,-4.7311076625049397e-13
342,0.73915948604723714,0.58166434486069341,-0.35941709369501845,1.5540179075222479e-12
343,0.29922674820583717,0.44141356124941528,0.29077597081231066,1.091556628617084e-12
344,0.32516051601582452,0.39964670141747483,0.50252970743258019,-2.5259698276259177e-13
345,0.37065332205337287,0.40031689087397299,0.54000218029058211,-1.2433928607230677e-12
346,0.34028193339223611,0.43797064485397252,0.33256149106930194,1.5675121982867534e-13
347,0.039791105543471469,0.65625,-0.10355794693569385,8.2859045102114908e-13
348,0.079129421283301554,0.65982033938581874,-0.20798124125205883,6.7951273724864736e-12
349,0.051105339648358256,0.71161490155510199,-0.15508636602049791,1.108019238040869e-12
